Ticker,Day,Price
NVDA,2025-11-28,64.39
NVDA,2025-11-29,64.0
NVDA,2025-11-30,63.05
NVDA,2025-12-01,63.67
NVDA,2025-12-02,64.49
NVDA,2025-12-03,64.27
NVDA,2025-12-04,64.3
NVDA,2025-12-05,62.92
NVDA,2025-12-06,62.64
NVDA,2025-12-07,62.59
NVDA,2025-12-08,65.1
NVDA,2025-12-09,64.03
NVDA,2025-12-10,65.45
NVDA,2025-12-11,66.43
NVDA,2025-12-12,66.71
NVDA,2025-12-13,68.5
NVDA,2025-12-14,68.88
NVDA,2025-12-15,69.28
NVDA,2025-12-16,69.23
NVDA,2025-12-17,70.51
NVDA,2025-12-18,71.68
NVDA,2025-12-19,71.01
NVDA,2025-12-20,69.62
NVDA,2025-12-21,69.41
NVDA,2025-12-22,68.58
NVDA,2025-12-23,68.51
NVDA,2025-12-24,69.8
NVDA,2025-12-25,69.32
NVDA,2025-12-26,69.28
NVDA,2025-12-27,69.34
NVDA,2025-12-28,70.22
NVDA,2025-12-29,67.9
NVDA,2025-12-30,67.28
NVDA,2025-12-31,67.5
NVDA,2026-01-01,68.72
NVDA,2026-01-02,68.22
NVDA,2026-01-03,66.32
NVDA,2026-01-04,66.94
NVDA,2026-01-05,66.31
NVDA,2026-01-06,65.13
NVDA,2026-01-07,64.53
NVDA,2026-01-08,64.35
NVDA,2026-01-09,63.77
NVDA,2026-01-10,61.69
NVDA,2026-01-11,62.53
NVDA,2026-01-12,63.74
NVDA,2026-01-13,64.36
NVDA,2026-01-14,63.27
NVDA,2026-01-15,63.08
NVDA,2026-01-16,63.08
NVDA,2026-01-17,63.64
NVDA,2026-01-18,64.29
NVDA,2026-01-19,63.58
NVDA,2026-01-20,63.66
NVDA,2026-01-21,64.1
NVDA,2026-01-22,65.51
NVDA,2026-01-23,66.21
NVDA,2026-01-24,67.0
NVDA,2026-01-25,67.08
NVDA,2026-01-26,68.52
NVDA,2026-01-27,68.94
NVDA,2026-01-28,68.05
NVDA,2026-01-29,69.5
NVDA,2026-01-30,70.23
NVDA,2026-01-31,69.77
NVDA,2026-02-01,69.27
NVDA,2026-02-02,69.58
NVDA,2026-02-03,70.06
NVDA,2026-02-04,70.27
NVDA,2026-02-05,70.6
NVDA,2026-02-06,72.42
NVDA,2026-02-07,73.6
NVDA,2026-02-08,73.81
NVDA,2026-02-09,74.86
NVDA,2026-02-10,73.71
NVDA,2026-02-11,74.15
NVDA,2026-02-12,76.19
NVDA,2026-02-13,75.94
NVDA,2026-02-14,74.98
NVDA,2026-02-15,74.25
NVDA,2026-02-16,73.04
NVDA,2026-02-17,72.19
NVDA,2026-02-18,71.79
NVDA,2026-02-19,70.29
NVDA,2026-02-20,70.31
NVDA,2026-02-21,71.27
NVDA,2026-02-22,70.3
NVDA,2026-02-23,71.92
NVDA,2026-02-24,72.48
NVDA,2026-02-25,73.61
NVDA,2026-02-26,72.88
NVDA,2026-02-27,73.82
NVDA,2026-02-28,72.62
NVDA,2026-03-01,73.6
NVDA,2026-03-02,73.79
NVDA,2026-03-03,74.41
NVDA,2026-03-04,73.1
NVDA,2026-03-05,72.13
NVDA,2026-03-06,72.78
NVDA,2026-03-07,71.75
NVDA,2026-03-08,72.25
TSLA,2025-03-09,104.2
TSLA,2025-03-10,105.54
TSLA,2025-03-11,103.6
TSLA,2025-03-12,104.46
TSLA,2025-03-13,105.45
TSLA,2025-03-14,104.35
TSLA,2025-03-15,105.27
TSLA,2025-03-16,105.68
TSLA,2025-03-17,104.83
TSLA,2025-03-18,103.25
TSLA,2025-03-19,100.26
TSLA,2025-03-20,100.79
TSLA,2025-03-21,98.45
TSLA,2025-03-22,98.59
TSLA,2025-03-23,98.2
TSLA,2025-03-24,99.21
TSLA,2025-03-25,98.76
TSLA,2025-03-26,98.27
TSLA,2025-03-27,99.36
TSLA,2025-03-28,99.86
TSLA,2025-03-29,100.33
TSLA,2025-03-30,101.04
TSLA,2025-03-31,98.74
TSLA,2025-04-01,99.87
TSLA,2025-04-02,100.79
TSLA,2025-04-03,99.26
TSLA,2025-04-04,98.9
TSLA,2025-04-05,98.84
TSLA,2025-04-06,98.64
TSLA,2025-04-07,99.14
TSLA,2025-04-08,101.29
TSLA,2025-04-09,102.95
TSLA,2025-04-10,100.94
TSLA,2025-04-11,101.89
TSLA,2025-04-12,103.94
TSLA,2025-04-13,104.54
TSLA,2025-04-14,106.27
TSLA,2025-04-15,109.52
TSLA,2025-04-16,111.22
TSLA,2025-04-17,111.63
TSLA,2025-04-18,113.4
TSLA,2025-04-19,113.65
TSLA,2025-04-20,113.69
TSLA,2025-04-21,113.09
TSLA,2025-04-22,115.77
TSLA,2025-04-23,114.36
TSLA,2025-04-24,117.02
TSLA,2025-04-25,117.9
TSLA,2025-04-26,115.45
TSLA,2025-04-27,116.09
TSLA,2025-04-28,112.49
TSLA,2025-04-29,113.55
TSLA,2025-04-30,115.07
TSLA,2025-05-01,114.05
TSLA,2025-05-02,114.26
TSLA,2025-05-03,117.66
TSLA,2025-05-04,116.77
TSLA,2025-05-05,114.93
TSLA,2025-05-06,117.51
TSLA,2025-05-07,121.02
TSLA,2025-05-08,121.03
TSLA,2025-05-09,122.88
TSLA,2025-05-10,125.38
TSLA,2025-05-11,123.99
TSLA,2025-05-12,123.09
TSLA,2025-05-13,125.38
TSLA,2025-05-14,128.59
TSLA,2025-05-15,129.68
TSLA,2025-05-16,127.98
TSLA,2025-05-17,131.86
TSLA,2025-05-18,130.81
TSLA,2025-05-19,130.15
TSLA,2025-05-20,130.82
TSLA,2025-05-21,133.91
TSLA,2025-05-22,135.64
TSLA,2025-05-23,136.48
TSLA,2025-05-24,137.43
TSLA,2025-05-25,137.52
TSLA,2025-05-26,138.68
TSLA,2025-05-27,133.52
TSLA,2025-05-28,132.92
TSLA,2025-05-29,133.41
TSLA,2025-05-30,131.12
TSLA,2025-05-31,131.88
TSLA,2025-06-01,131.48
TSLA,2025-06-02,134.99
TSLA,2025-06-03,138.21
TSLA,2025-06-04,137.25
TSLA,2025-06-05,136.94
TSLA,2025-06-06,136.79
TSLA,2025-06-07,135.86
TSLA,2025-06-08,136.26
TSLA,2025-06-09,134.72
TSLA,2025-06-10,132.46
TSLA,2025-06-11,133.7
TSLA,2025-06-12,134.97
TSLA,2025-06-13,133.35
TSLA,2025-06-14,135.15
TSLA,2025-06-15,133.88
TSLA,2025-06-16,134.39
TSLA,2025-06-17,136.05
TSLA,2025-06-18,135.98
TSLA,2025-06-19,136.91
TSLA,2025-06-20,135.86
TSLA,2025-06-21,135.46
TSLA,2025-06-22,135.04
TSLA,2025-06-23,133.53
TSLA,2025-06-24,133.18
TSLA,2025-06-25,130.12
TSLA,2025-06-26,129.17
TSLA,2025-06-27,128.62
TSLA,2025-06-28,128.12
TSLA,2025-06-29,127.66
TSLA,2025-06-30,127.54
TSLA,2025-07-01,128.46
TSLA,2025-07-02,130.16
TSLA,2025-07-03,128.9
TSLA,2025-07-04,126.59
TSLA,2025-07-05,124.63
TSLA,2025-07-06,123.72
TSLA,2025-07-07,123.07
TSLA,2025-07-08,121.66
TSLA,2025-07-09,119.31
TSLA,2025-07-10,118.5
TSLA,2025-07-11,118.82
TSLA,2025-07-12,119.89
TSLA,2025-07-13,118.89
TSLA,2025-07-14,118.16
TSLA,2025-07-15,116.52
TSLA,2025-07-16,116.47
TSLA,2025-07-17,115.0
TSLA,2025-07-18,115.99
TSLA,2025-07-19,112.92
TSLA,2025-07-20,112.32
TSLA,2025-07-21,112.82
TSLA,2025-07-22,113.14
TSLA,2025-07-23,117.8
TSLA,2025-07-24,118.42
TSLA,2025-07-25,116.65
TSLA,2025-07-26,116.48
TSLA,2025-07-27,113.42
TSLA,2025-07-28,113.28
TSLA,2025-07-29,111.88
TSLA,2025-07-30,113.42
TSLA,2025-07-31,112.49
TSLA,2025-08-01,112.3
TSLA,2025-08-02,111.23
TSLA,2025-08-03,114.17
TSLA,2025-08-04,113.62
TSLA,2025-08-05,116.79
TSLA,2025-08-06,118.22
TSLA,2025-08-07,119.08
TSLA,2025-08-08,119.74
TSLA,2025-08-09,120.45
TSLA,2025-08-10,117.02
TSLA,2025-08-11,116.53
TSLA,2025-08-12,118.02
TSLA,2025-08-13,117.93
TSLA,2025-08-14,115.47
TSLA,2025-08-15,115.38
TSLA,2025-08-16,118.37
TSLA,2025-08-17,120.6
TSLA,2025-08-18,120.49
TSLA,2025-08-19,122.22
TSLA,2025-08-20,121.55
TSLA,2025-08-21,118.48
TSLA,2025-08-22,116.85
TSLA,2025-08-23,119.62
TSLA,2025-08-24,119.13
TSLA,2025-08-25,118.7
TSLA,2025-08-26,118.17
TSLA,2025-08-27,121.59
TSLA,2025-08-28,124.59
TSLA,2025-08-29,128.81
TSLA,2025-08-30,128.5
TSLA,2025-08-31,129.07
TSLA,2025-09-01,126.17
TSLA,2025-09-02,128.99
TSLA,2025-09-03,126.75
TSLA,2025-09-04,127.17
TSLA,2025-09-05,125.09
TSLA,2025-09-06,123.99
TSLA,2025-09-07,122.44
TSLA,2025-09-08,121.33
TSLA,2025-09-09,120.36
TSLA,2025-09-10,119.37
TSLA,2025-09-11,120.87
TSLA,2025-09-12,118.88
TSLA,2025-09-13,119.28
TSLA,2025-09-14,121.48
TSLA,2025-09-15,120.55
TSLA,2025-09-16,119.25
TSLA,2025-09-17,118.84
TSLA,2025-09-18,120.96
TSLA,2025-09-19,121.32
TSLA,2025-09-20,120.35
TSLA,2025-09-21,121.23
TSLA,2025-09-22,119.24
TSLA,2025-09-23,120.47
TSLA,2025-09-24,121.21
TSLA,2025-09-25,120.65
TSLA,2025-09-26,119.14
TSLA,2025-09-27,117.57
TSLA,2025-09-28,118.52
TSLA,2025-09-29,120.72
TSLA,2025-09-30,119.57
TSLA,2025-10-01,120.4
TSLA,2025-10-02,116.69
TSLA,2025-10-03,115.67
TSLA,2025-10-04,115.61
TSLA,2025-10-05,114.05
TSLA,2025-10-06,112.46
TSLA,2025-10-07,111.33
TSLA,2025-10-08,111.82
TSLA,2025-10-09,111.51
TSLA,2025-10-10,107.83
TSLA,2025-10-11,104.45
TSLA,2025-10-12,103.51
TSLA,2025-10-13,104.22
TSLA,2025-10-14,100.01
TSLA,2025-10-15,99.26
TSLA,2025-10-16,98.48
TSLA,2025-10-17,100.56
TSLA,2025-10-18,99.98
TSLA,2025-10-19,100.55
TSLA,2025-10-20,100.77
TSLA,2025-10-21,97.6
TSLA,2025-10-22,98.73
TSLA,2025-10-23,99.05
TSLA,2025-10-24,99.81
TSLA,2025-10-25,105.86
TSLA,2025-10-26,102.6
TSLA,2025-10-27,105.29
TSLA,2025-10-28,104.84
TSLA,2025-10-29,105.29
TSLA,2025-10-30,105.22
TSLA,2025-10-31,104.55
TSLA,2025-11-01,103.66
TSLA,2025-11-02,104.18
TSLA,2025-11-03,101.83
TSLA,2025-11-04,102.98
TSLA,2025-11-05,102.34
TSLA,2025-11-06,100.62
TSLA,2025-11-07,99.95
TSLA,2025-11-08,101.85
TSLA,2025-11-09,101.03
TSLA,2025-11-10,101.58
TSLA,2025-11-11,100.47
TSLA,2025-11-12,101.62
TSLA,2025-11-13,102.67
TSLA,2025-11-14,105.56
TSLA,2025-11-15,105.28
TSLA,2025-11-16,106.34
TSLA,2025-11-17,106.5
TSLA,2025-11-18,108.59
TSLA,2025-11-19,107.42
TSLA,2025-11-20,108.63
TSLA,2025-11-21,108.31
TSLA,2025-11-22,108.21
TSLA,2025-11-23,108.36
TSLA,2025-11-24,108.77
TSLA,2025-11-25,108.58
TSLA,2025-11-26,108.93
TSLA,2025-11-27,111.54
TSLA,2025-11-28,113.2
TSLA,2025-11-29,114.69
TSLA,2025-11-30,113.9
TSLA,2025-12-01,112.4
TSLA,2025-12-02,114.02
TSLA,2025-12-03,115.53
TSLA,2025-12-04,118.11
TSLA,2025-12-05,117.04
TSLA,2025-12-06,116.64
TSLA,2025-12-07,113.81
TSLA,2025-12-08,113.14
TSLA,2025-12-09,114.84
TSLA,2025-12-10,114.04
TSLA,2025-12-11,115.14
TSLA,2025-12-12,114.81
TSLA,2025-12-13,115.37
TSLA,2025-12-14,113.4
TSLA,2025-12-15,113.55
TSLA,2025-12-16,108.57
TSLA,2025-12-17,108.26
TSLA,2025-12-18,105.65
TSLA,2025-12-19,107.57
TSLA,2025-12-20,108.84
TSLA,2025-12-21,109.6
TSLA,2025-12-22,112.13
TSLA,2025-12-23,110.55
TSLA,2025-12-24,113.48
TSLA,2025-12-25,115.08
TSLA,2025-12-26,114.67
TSLA,2025-12-27,116.64
TSLA,2025-12-28,114.72
TSLA,2025-12-29,113.31
TSLA,2025-12-30,112.28
TSLA,2025-12-31,111.4
TSLA,2026-01-01,109.64
TSLA,2026-01-02,111.67
TSLA,2026-01-03,111.24
TSLA,2026-01-04,111.83
TSLA,2026-01-05,110.88
TSLA,2026-01-06,107.89
TSLA,2026-01-07,108.33
TSLA,2026-01-08,105.27
TSLA,2026-01-09,105.16
TSLA,2026-01-10,103.02
TSLA,2026-01-11,106.14
TSLA,2026-01-12,107.6
TSLA,2026-01-13,107.77
TSLA,2026-01-14,109.83
TSLA,2026-01-15,108.45
TSLA,2026-01-16,109.33
TSLA,2026-01-17,109.66
TSLA,2026-01-18,110.1
TSLA,2026-01-19,112.22
TSLA,2026-01-20,113.46
TSLA,2026-01-21,113.95
TSLA,2026-01-22,111.16
TSLA,2026-01-23,109.57
TSLA,2026-01-24,109.37
TSLA,2026-01-25,109.52
TSLA,2026-01-26,107.68
TSLA,2026-01-27,111.65
TSLA,2026-01-28,114.21
TSLA,2026-01-29,115.25
TSLA,2026-01-30,115.38
TSLA,2026-01-31,115.01
TSLA,2026-02-01,113.38
TSLA,2026-02-02,113.51
TSLA,2026-02-03,113.95
TSLA,2026-02-04,111.85
TSLA,2026-02-05,112.41
TSLA,2026-02-06,112.15
TSLA,2026-02-07,108.98
TSLA,2026-02-08,107.59
TSLA,2026-02-09,106.92
TSLA,2026-02-10,109.99
TSLA,2026-02-11,110.91
TSLA,2026-02-12,108.71
TSLA,2026-02-13,109.51
TSLA,2026-02-14,107.0
TSLA,2026-02-15,108.75
TSLA,2026-02-16,107.98
TSLA,2026-02-17,107.83
TSLA,2026-02-18,110.0
TSLA,2026-02-19,107.89
TSLA,2026-02-20,105.66
TSLA,2026-02-21,104.74
TSLA,2026-02-22,106.38
TSLA,2026-02-23,103.98
TSLA,2026-02-24,99.66
TSLA,2026-02-25,98.99
TSLA,2026-02-26,99.81
TSLA,2026-02-27,101.62
TSLA,2026-02-28,100.92
TSLA,2026-03-01,100.3
TSLA,2026-03-02,102.05
TSLA,2026-03-03,99.23
TSLA,2026-03-04,98.65
TSLA,2026-03-05,98.93
TSLA,2026-03-06,99.6
TSLA,2026-03-07,98.84
TSLA,2026-03-08,98.89
META,2025-03-09,284.04
META,2025-03-10,281.25
META,2025-03-11,283.17
META,2025-03-12,279.03
META,2025-03-13,279.27
META,2025-03-14,281.15
META,2025-03-15,279.71
META,2025-03-16,280.43
META,2025-03-17,276.41
META,2025-03-18,275.55
META,2025-03-19,278.08
META,2025-03-20,278.74
META,2025-03-21,276.3
META,2025-03-22,277.23
META,2025-03-23,280.22
META,2025-03-24,271.73
META,2025-03-25,276.5
META,2025-03-26,275.11
META,2025-03-27,276.87
META,2025-03-28,281.88
META,2025-03-29,276.14
META,2025-03-30,273.22
META,2025-03-31,272.04
META,2025-04-01,268.86
META,2025-04-02,275.95
META,2025-04-03,272.43
META,2025-04-04,270.17
META,2025-04-05,270.99
META,2025-04-06,266.15
META,2025-04-07,264.58
META,2025-04-08,265.84
META,2025-04-09,264.52
META,2025-04-10,264.15
META,2025-04-11,262.06
META,2025-04-12,256.17
META,2025-04-13,257.41
META,2025-04-14,264.28
META,2025-04-15,264.35
META,2025-04-16,265.24
META,2025-04-17,268.01
META,2025-04-18,262.96
META,2025-04-19,269.76
META,2025-04-20,270.58
META,2025-04-21,277.29
META,2025-04-22,274.25
META,2025-04-23,281.84
META,2025-04-24,285.13
META,2025-04-25,287.51
META,2025-04-26,288.52
META,2025-04-27,287.44
META,2025-04-28,292.67
META,2025-04-29,293.28
META,2025-04-30,284.76
META,2025-05-01,280.02
META,2025-05-02,279.25
META,2025-05-03,280.55
META,2025-05-04,280.31
META,2025-05-05,285.48
META,2025-05-06,277.25
META,2025-05-07,277.84
META,2025-05-08,270.37
META,2025-05-09,273.47
META,2025-05-10,273.08
META,2025-05-11,274.81
META,2025-05-12,271.27
META,2025-05-13,276.52
META,2025-05-14,280.88
META,2025-05-15,283.35
META,2025-05-16,282.8
META,2025-05-17,285.27
META,2025-05-18,282.26
META,2025-05-19,285.91
META,2025-05-20,293.07
META,2025-05-21,297.81
META,2025-05-22,294.57
META,2025-05-23,296.17
META,2025-05-24,290.48
META,2025-05-25,292.99
META,2025-05-26,294.97
META,2025-05-27,286.82
META,2025-05-28,281.86
META,2025-05-29,280.67
META,2025-05-30,279.4
META,2025-05-31,274.38
META,2025-06-01,275.99
META,2025-06-02,277.03
META,2025-06-03,276.22
META,2025-06-04,273.11
META,2025-06-05,277.44
META,2025-06-06,284.41
META,2025-06-07,282.36
META,2025-06-08,279.78
META,2025-06-09,281.85
META,2025-06-10,280.34
META,2025-06-11,279.75
META,2025-06-12,282.87
META,2025-06-13,274.89
META,2025-06-14,280.38
META,2025-06-15,280.68
META,2025-06-16,278.95
META,2025-06-17,278.58
META,2025-06-18,278.42
META,2025-06-19,271.29
META,2025-06-20,277.44
META,2025-06-21,277.61
META,2025-06-22,279.46
META,2025-06-23,283.48
META,2025-06-24,279.17
META,2025-06-25,281.16
META,2025-06-26,280.03
META,2025-06-27,283.61
META,2025-06-28,274.71
META,2025-06-29,274.3
META,2025-06-30,271.83
META,2025-07-01,273.6
META,2025-07-02,275.53
META,2025-07-03,272.62
META,2025-07-04,269.73
META,2025-07-05,269.28
META,2025-07-06,265.68
META,2025-07-07,269.06
META,2025-07-08,267.57
META,2025-07-09,256.16
META,2025-07-10,254.72
META,2025-07-11,250.78
META,2025-07-12,244.72
META,2025-07-13,240.22
META,2025-07-14,240.62
META,2025-07-15,245.46
META,2025-07-16,246.61
META,2025-07-17,244.38
META,2025-07-18,246.06
META,2025-07-19,244.37
META,2025-07-20,241.84
META,2025-07-21,237.69
META,2025-07-22,231.52
META,2025-07-23,230.17
META,2025-07-24,230.72
META,2025-07-25,230.38
META,2025-07-26,228.95
META,2025-07-27,225.73
META,2025-07-28,227.79
META,2025-07-29,223.34
META,2025-07-30,225.95
META,2025-07-31,222.58
META,2025-08-01,220.08
META,2025-08-02,215.29
META,2025-08-03,213.68
META,2025-08-04,216.83
META,2025-08-05,218.51
META,2025-08-06,221.74
META,2025-08-07,223.49
META,2025-08-08,219.82
META,2025-08-09,218.73
META,2025-08-10,216.19
META,2025-08-11,220.54
META,2025-08-12,216.62
META,2025-08-13,219.54
META,2025-08-14,222.5
META,2025-08-15,228.69
META,2025-08-16,227.29
META,2025-08-17,229.73
META,2025-08-18,237.73
META,2025-08-19,235.54
META,2025-08-20,230.18
META,2025-08-21,223.78
META,2025-08-22,226.18
META,2025-08-23,219.88
META,2025-08-24,218.66
META,2025-08-25,220.1
META,2025-08-26,220.71
META,2025-08-27,222.12
META,2025-08-28,222.87
META,2025-08-29,227.18
META,2025-08-30,223.96
META,2025-08-31,221.7
META,2025-09-01,219.14
META,2025-09-02,221.89
META,2025-09-03,224.91
META,2025-09-04,226.43
META,2025-09-05,230.49
META,2025-09-06,226.45
META,2025-09-07,232.19
META,2025-09-08,237.55
META,2025-09-09,240.19
META,2025-09-10,246.69
META,2025-09-11,240.64
META,2025-09-12,238.75
META,2025-09-13,236.14
META,2025-09-14,238.71
META,2025-09-15,234.97
META,2025-09-16,237.66
META,2025-09-17,242.6
META,2025-09-18,245.14
META,2025-09-19,246.18
META,2025-09-20,242.56
META,2025-09-21,239.5
META,2025-09-22,244.03
META,2025-09-23,246.9
META,2025-09-24,246.76
META,2025-09-25,245.22
META,2025-09-26,237.88
META,2025-09-27,234.09
META,2025-09-28,240.9
META,2025-09-29,236.31
META,2025-09-30,236.99
META,2025-10-01,240.59
META,2025-10-02,236.11
META,2025-10-03,236.76
META,2025-10-04,240.12
META,2025-10-05,240.16
META,2025-10-06,250.72
META,2025-10-07,244.52
META,2025-10-08,248.44
META,2025-10-09,247.79
META,2025-10-10,250.68
META,2025-10-11,252.35
META,2025-10-12,249.59
META,2025-10-13,250.44
META,2025-10-14,243.56
META,2025-10-15,245.77
META,2025-10-16,246.88
META,2025-10-17,249.25
META,2025-10-18,253.24
META,2025-10-19,254.64
META,2025-10-20,255.21
META,2025-10-21,251.86
META,2025-10-22,249.18
META,2025-10-23,253.66
META,2025-10-24,259.18
META,2025-10-25,258.26
META,2025-10-26,258.43
META,2025-10-27,254.95
META,2025-10-28,259.48
META,2025-10-29,262.08
META,2025-10-30,269.82
META,2025-10-31,266.29
META,2025-11-01,264.78
META,2025-11-02,265.71
META,2025-11-03,268.29
META,2025-11-04,267.43
META,2025-11-05,263.95
META,2025-11-06,267.46
META,2025-11-07,270.37
META,2025-11-08,266.68
META,2025-11-09,272.16
META,2025-11-10,276.98
META,2025-11-11,277.54
META,2025-11-12,277.87
META,2025-11-13,280.19
META,2025-11-14,276.59
META,2025-11-15,276.71
META,2025-11-16,267.92
META,2025-11-17,271.47
META,2025-11-18,265.18
META,2025-11-19,271.23
META,2025-11-20,269.89
META,2025-11-21,269.04
META,2025-11-22,266.51
META,2025-11-23,265.36
META,2025-11-24,271.07
META,2025-11-25,261.14
META,2025-11-26,266.19
META,2025-11-27,267.55
META,2025-11-28,262.75
META,2025-11-29,258.54
META,2025-11-30,265.13
META,2025-12-01,261.39
META,2025-12-02,256.91
META,2025-12-03,261.33
META,2025-12-04,262.66
META,2025-12-05,258.99
META,2025-12-06,259.83
META,2025-12-07,255.87
META,2025-12-08,260.13
META,2025-12-09,264.3
META,2025-12-10,266.42
META,2025-12-11,267.87
META,2025-12-12,275.04
META,2025-12-13,275.04
META,2025-12-14,270.2
META,2025-12-15,272.03
META,2025-12-16,280.68
META,2025-12-17,276.44
META,2025-12-18,274.94
META,2025-12-19,276.67
META,2025-12-20,276.44
META,2025-12-21,272.4
META,2025-12-22,277.02
META,2025-12-23,286.83
META,2025-12-24,287.68
META,2025-12-25,283.8
META,2025-12-26,277.28
META,2025-12-27,278.36
META,2025-12-28,283.01
META,2025-12-29,285.03
META,2025-12-30,285.02
META,2025-12-31,282.51
META,2026-01-01,277.92
META,2026-01-02,281.42
META,2026-01-03,285.31
META,2026-01-04,278.77
META,2026-01-05,285.5
META,2026-01-06,287.97
META,2026-01-07,294.07
META,2026-01-08,288.21
META,2026-01-09,282.37
META,2026-01-10,281.74
META,2026-01-11,283.87
META,2026-01-12,291.62
META,2026-01-13,294.73
META,2026-01-14,293.66
META,2026-01-15,289.17
META,2026-01-16,294.56
META,2026-01-17,290.33
META,2026-01-18,297.5
META,2026-01-19,296.24
META,2026-01-20,303.39
META,2026-01-21,306.5
META,2026-01-22,305.87
META,2026-01-23,303.49
META,2026-01-24,301.95
META,2026-01-25,303.89
META,2026-01-26,304.24
META,2026-01-27,301.55
META,2026-01-28,300.8
META,2026-01-29,301.15
META,2026-01-30,291.69
META,2026-01-31,293.7
META,2026-02-01,289.42
META,2026-02-02,284.45
META,2026-02-03,277.34
META,2026-02-04,269.98
META,2026-02-05,264.55
META,2026-02-06,261.75
META,2026-02-07,269.53
META,2026-02-08,267.41
META,2026-02-09,268.13
META,2026-02-10,269.74
META,2026-02-11,270.27
META,2026-02-12,269.96
META,2026-02-13,265.16
META,2026-02-14,270.99
META,2026-02-15,278.44
META,2026-02-16,271.5
META,2026-02-17,267.36
META,2026-02-18,266.24
META,2026-02-19,262.42
META,2026-02-20,264.42
META,2026-02-21,261.55
META,2026-02-22,270.18
META,2026-02-23,275.05
META,2026-02-24,275.93
META,2026-02-25,280.21
META,2026-02-26,284.9
META,2026-02-27,282.5
META,2026-02-28,279.06
META,2026-03-01,279.39
META,2026-03-02,283.02
META,2026-03-03,283.61
META,2026-03-04,276.98
META,2026-03-05,273.67
META,2026-03-06,273.36
META,2026-03-07,273.05
META,2026-03-08,281.25
JPM,2025-03-09,245.67
JPM,2025-03-10,247.54
JPM,2025-03-11,253.13
JPM,2025-03-12,261.9
JPM,2025-03-13,260.32
JPM,2025-03-14,262.25
JPM,2025-03-15,264.5
JPM,2025-03-16,265.27
JPM,2025-03-17,264.88
JPM,2025-03-18,266.62
JPM,2025-03-19,256.68
JPM,2025-03-20,259.32
JPM,2025-03-21,259.81
JPM,2025-03-22,258.95
JPM,2025-03-23,267.02
JPM,2025-03-24,264.33
JPM,2025-03-25,262.74
JPM,2025-03-26,270.7
JPM,2025-03-27,267.35
JPM,2025-03-28,265.15
JPM,2025-03-29,264.57
JPM,2025-03-30,267.92
JPM,2025-03-31,268.76
JPM,2025-04-01,263.6
JPM,2025-04-02,261.5
JPM,2025-04-03,259.13
JPM,2025-04-04,258.83
JPM,2025-04-05,260.49
JPM,2025-04-06,262.13
JPM,2025-04-07,255.24
JPM,2025-04-08,259.34
JPM,2025-04-09,260.33
JPM,2025-04-10,265.79
JPM,2025-04-11,267.57
JPM,2025-04-12,272.03
JPM,2025-04-13,273.94
JPM,2025-04-14,279.52
JPM,2025-04-15,281.72
JPM,2025-04-16,281.31
JPM,2025-04-17,291.06
JPM,2025-04-18,294.97
JPM,2025-04-19,297.52
JPM,2025-04-20,291.88
JPM,2025-04-21,286.29
JPM,2025-04-22,287.55
JPM,2025-04-23,288.18
JPM,2025-04-24,285.54
JPM,2025-04-25,286.14
JPM,2025-04-26,293.04
JPM,2025-04-27,296.12
JPM,2025-04-28,291.09
JPM,2025-04-29,290.6
JPM,2025-04-30,287.12
JPM,2025-05-01,285.45
JPM,2025-05-02,283.69
JPM,2025-05-03,281.66
JPM,2025-05-04,276.41
JPM,2025-05-05,275.88
JPM,2025-05-06,273.57
JPM,2025-05-07,261.81
JPM,2025-05-08,270.0
JPM,2025-05-09,274.44
JPM,2025-05-10,272.9
JPM,2025-05-11,272.97
JPM,2025-05-12,268.22
JPM,2025-05-13,275.13
JPM,2025-05-14,283.07
JPM,2025-05-15,283.74
JPM,2025-05-16,288.13
JPM,2025-05-17,288.88
JPM,2025-05-18,283.15
JPM,2025-05-19,281.41
JPM,2025-05-20,281.96
JPM,2025-05-21,280.05
JPM,2025-05-22,279.13
JPM,2025-05-23,278.75
JPM,2025-05-24,278.41
JPM,2025-05-25,278.63
JPM,2025-05-26,274.23
JPM,2025-05-27,271.3
JPM,2025-05-28,266.12
JPM,2025-05-29,270.05
JPM,2025-05-30,261.66
JPM,2025-05-31,266.22
JPM,2025-06-01,271.82
JPM,2025-06-02,270.59
JPM,2025-06-03,260.23
JPM,2025-06-04,258.82
JPM,2025-06-05,258.57
JPM,2025-06-06,254.68
JPM,2025-06-07,252.72
JPM,2025-06-08,258.59
JPM,2025-06-09,261.18
JPM,2025-06-10,257.58
JPM,2025-06-11,251.48
JPM,2025-06-12,250.25
JPM,2025-06-13,249.45
JPM,2025-06-14,251.32
JPM,2025-06-15,249.31
JPM,2025-06-16,251.23
JPM,2025-06-17,258.62
JPM,2025-06-18,261.81
JPM,2025-06-19,261.62
JPM,2025-06-20,260.9
JPM,2025-06-21,259.51
JPM,2025-06-22,264.15
JPM,2025-06-23,261.67
JPM,2025-06-24,261.85
JPM,2025-06-25,262.05
JPM,2025-06-26,260.09
JPM,2025-06-27,254.79
JPM,2025-06-28,256.02
JPM,2025-06-29,255.79
JPM,2025-06-30,257.72
JPM,2025-07-01,255.66
JPM,2025-07-02,260.39
JPM,2025-07-03,256.98
JPM,2025-07-04,263.67
JPM,2025-07-05,256.85
